month,weekday,day,hour,holiday,airTemp,value
1.0,4.0,21.0,0.0,0.0,-6.7,282.834
1.0,4.0,21.0,1.0,0.0,-6.1,265.612
1.0,4.0,21.0,2.0,0.0,-6.1,240.447
1.0,4.0,21.0,3.0,0.0,-6.1,231.128
1.0,4.0,21.0,4.0,0.0,-6.1,227.261
1.0,4.0,21.0,5.0,0.0,-6.1,228.863
1.0,4.0,21.0,6.0,0.0,-6.1,239.562
1.0,4.0,21.0,7.0,0.0,-6.1,261.149
1.0,4.0,21.0,8.0,0.0,-6.1,291.789
1.0,4.0,21.0,9.0,0.0,-5.6,295.819
1.0,4.0,21.0,10.0,0.0,-5.0,318.435
1.0,4.0,21.0,11.0,0.0,-4.4,314.757
1.0,4.0,21.0,12.0,0.0,-5.0,319.066
1.0,4.0,21.0,13.0,0.0,-5.0,325.462
1.0,4.0,21.0,14.0,0.0,-5.0,327.16
1.0,4.0,21.0,15.0,0.0,-5.0,306.074
1.0,4.0,21.0,16.0,0.0,-6.1,321.893
1.0,4.0,21.0,17.0,0.0,-6.1,342.282
1.0,4.0,21.0,18.0,0.0,-6.1,337.1269999999999
1.0,4.0,21.0,19.0,0.0,-6.1,353.167
1.0,4.0,21.0,20.0,0.0,-6.1,339.3040000000001
1.0,4.0,21.0,21.0,0.0,-6.1,322.237
1.0,4.0,21.0,22.0,0.0,-6.1,311.906
1.0,4.0,21.0,23.0,0.0,-6.1,296.033
1.0,5.0,22.0,0.0,0.0,-6.1,276.79
1.0,5.0,22.0,1.0,0.0,-6.7,263.331
1.0,5.0,22.0,2.0,0.0,-6.7,244.06
1.0,5.0,22.0,3.0,0.0,-6.7,230.08
1.0,5.0,22.0,4.0,0.0,-7.2,224.896
1.0,5.0,22.0,5.0,0.0,-7.2,226.12
1.0,5.0,22.0,6.0,0.0,-7.2,238.675
1.0,5.0,22.0,7.0,0.0,-7.2,253.921
1.0,5.0,22.0,8.0,0.0,-7.8,279.713
1.0,5.0,22.0,9.0,0.0,-7.2,289.355
1.0,5.0,22.0,10.0,0.0,-7.2,307.939
1.0,5.0,22.0,11.0,0.0,-6.7,314.916
1.0,5.0,22.0,12.0,0.0,-6.1,323.086
1.0,5.0,22.0,13.0,0.0,-5.6,320.765
1.0,5.0,22.0,14.0,0.0,-4.4,349.6930000000001
1.0,5.0,22.0,15.0,0.0,-4.4,308.621
1.0,5.0,22.0,16.0,0.0,-5.0,318.147
1.0,5.0,22.0,17.0,0.0,-5.0,328.879
1.0,5.0,22.0,18.0,0.0,-5.6,345.205
1.0,5.0,22.0,19.0,0.0,-5.6,337.662
1.0,5.0,22.0,20.0,0.0,-6.7,318.935
1.0,5.0,22.0,21.0,0.0,-6.1,297.408
1.0,5.0,22.0,22.0,0.0,-6.1,274.959
1.0,5.0,22.0,23.0,0.0,-6.1,266.517
1.0,6.0,23.0,0.0,0.0,-6.7,268.246
1.0,6.0,23.0,1.0,0.0,-6.7,267.009
1.0,6.0,23.0,2.0,0.0,-6.7,254.968
1.0,6.0,23.0,3.0,0.0,-6.7,236.395
1.0,6.0,23.0,4.0,0.0,-7.2,223.963
1.0,6.0,23.0,5.0,0.0,-7.2,225.511
1.0,6.0,23.0,6.0,0.0,-7.8,230.471
1.0,6.0,23.0,7.0,0.0,-7.2,238.882
1.0,6.0,23.0,8.0,0.0,-7.8,237.448
1.0,6.0,23.0,9.0,0.0,-7.2,248.09
1.0,6.0,23.0,10.0,0.0,-7.2,270.709
1.0,6.0,23.0,11.0,0.0,-7.2,287.61
1.0,6.0,23.0,12.0,0.0,-6.7,308.509
1.0,6.0,23.0,13.0,0.0,-6.1,300.4190000000001
1.0,6.0,23.0,14.0,0.0,-5.6,302.496
1.0,6.0,23.0,15.0,0.0,-5.6,293.8590000000001
1.0,6.0,23.0,16.0,0.0,-5.6,299.827
1.0,6.0,23.0,17.0,0.0,-6.1,315.07
1.0,6.0,23.0,18.0,0.0,-6.7,322.333
1.0,6.0,23.0,19.0,0.0,-6.1,328.899
1.0,6.0,23.0,20.0,0.0,-6.1,315.581
1.0,6.0,23.0,21.0,0.0,-5.6,302.385
1.0,6.0,23.0,22.0,0.0,-5.6,288.616
1.0,6.0,23.0,23.0,0.0,-5.0,264.322
1.0,0.0,24.0,0.0,0.0,-5.0,264.097
1.0,0.0,24.0,1.0,0.0,-4.4,255.572
1.0,0.0,24.0,2.0,0.0,-4.4,257.267
1.0,0.0,24.0,3.0,0.0,-3.9,245.8
1.0,0.0,24.0,4.0,0.0,-3.9,227.181
1.0,0.0,24.0,5.0,0.0,-3.9,219.394
1.0,0.0,24.0,6.0,0.0,-3.3,223.785
1.0,0.0,24.0,7.0,0.0,-3.3,245.818
1.0,0.0,24.0,8.0,0.0,-3.3,249.702
1.0,0.0,24.0,9.0,0.0,-2.8,246.805
1.0,0.0,24.0,10.0,0.0,-2.8,266.899
1.0,0.0,24.0,11.0,0.0,-2.2,276.853
1.0,0.0,24.0,12.0,0.0,-1.7,309.77
1.0,0.0,24.0,13.0,0.0,-1.7,317.2990000000001
1.0,0.0,24.0,14.0,0.0,-1.1,319.898
1.0,0.0,24.0,15.0,0.0,-1.1,309.697
1.0,0.0,24.0,16.0,0.0,-1.1,321.641
1.0,0.0,24.0,17.0,0.0,-1.1,337.715
1.0,0.0,24.0,18.0,0.0,-1.1,341.676
1.0,0.0,24.0,19.0,0.0,-1.1,344.978
1.0,0.0,24.0,20.0,0.0,-1.1,357.564
1.0,0.0,24.0,21.0,0.0,-1.7,333.911
1.0,0.0,24.0,22.0,0.0,-1.7,327.275
1.0,0.0,24.0,23.0,0.0,-1.7,306.589
1.0,1.0,25.0,0.0,0.0,-2.2,278.333
1.0,1.0,25.0,1.0,0.0,-2.2,252.186
1.0,1.0,25.0,2.0,0.0,-2.2,241.372
1.0,1.0,25.0,3.0,0.0,-2.2,246.133
1.0,1.0,25.0,4.0,0.0,-2.8,226.606
1.0,1.0,25.0,5.0,0.0,-2.8,217.077
1.0,1.0,25.0,6.0,0.0,-2.8,222.512
1.0,1.0,25.0,7.0,0.0,-2.8,258.17400000000004
1.0,1.0,25.0,8.0,0.0,-2.8,286.558
1.0,1.0,25.0,9.0,0.0,-2.8,297.209
1.0,1.0,25.0,10.0,0.0,-2.8,307.62
1.0,1.0,25.0,11.0,0.0,-2.2,307.556
1.0,1.0,25.0,12.0,0.0,-2.2,312.575
1.0,1.0,25.0,13.0,0.0,-2.2,329.775
1.0,1.0,25.0,14.0,0.0,-2.2,336.389
1.0,1.0,25.0,15.0,0.0,-1.7,315.481
1.0,1.0,25.0,16.0,0.0,-1.7,312.942
1.0,1.0,25.0,17.0,0.0,-1.1,326.841
1.0,1.0,25.0,18.0,0.0,-1.1,339.421
1.0,1.0,25.0,19.0,0.0,-1.1,339.946
1.0,1.0,25.0,20.0,0.0,-1.1,352.916
1.0,1.0,25.0,21.0,0.0,-1.1,340.231
1.0,1.0,25.0,22.0,0.0,-1.7,319.442
1.0,1.0,25.0,23.0,0.0,-2.2,315.222
1.0,2.0,26.0,0.0,0.0,-2.8,292.531
1.0,2.0,26.0,1.0,0.0,-3.9,263.17
1.0,2.0,26.0,2.0,0.0,-4.4,236.80900000000003
1.0,2.0,26.0,3.0,0.0,-4.4,224.655
1.0,2.0,26.0,4.0,0.0,-4.4,221.109
1.0,2.0,26.0,5.0,0.0,-4.4,225.474
1.0,2.0,26.0,6.0,0.0,-4.4,236.499
1.0,2.0,26.0,7.0,0.0,-4.4,259.639
1.0,2.0,26.0,8.0,0.0,-5.0,284.0490000000001
1.0,2.0,26.0,9.0,0.0,-5.0,292.5440000000001
1.0,2.0,26.0,10.0,0.0,-4.4,316.353
1.0,2.0,26.0,11.0,0.0,-3.9,309.329
1.0,2.0,26.0,12.0,0.0,-2.8,315.933
1.0,2.0,26.0,13.0,0.0,-2.8,329.311
1.0,2.0,26.0,14.0,0.0,-2.8,325.862
1.0,2.0,26.0,15.0,0.0,-2.8,302.468
1.0,2.0,26.0,16.0,0.0,-2.8,318.1090000000001
1.0,2.0,26.0,17.0,0.0,-3.3,329.2390000000001
1.0,2.0,26.0,18.0,0.0,-3.3,342.273
1.0,2.0,26.0,19.0,0.0,-2.8,342.74
1.0,2.0,26.0,20.0,0.0,-3.9,333.852
1.0,2.0,26.0,21.0,0.0,-3.9,321.836
1.0,2.0,26.0,22.0,0.0,-5.6,310.821
1.0,2.0,26.0,23.0,0.0,-5.6,314.627
1.0,3.0,27.0,0.0,0.0,-6.7,284.188
1.0,3.0,27.0,1.0,0.0,-7.8,281.322
1.0,3.0,27.0,2.0,0.0,-7.8,249.466
1.0,3.0,27.0,3.0,0.0,-8.9,230.738
1.0,3.0,27.0,4.0,0.0,-9.4,227.159
1.0,3.0,27.0,5.0,0.0,-8.9,232.604
1.0,3.0,27.0,6.0,0.0,-8.9,240.909
1.0,3.0,27.0,7.0,0.0,-8.3,265.453
1.0,3.0,27.0,8.0,0.0,-7.8,297.246
1.0,3.0,27.0,9.0,0.0,-6.1,301.0420000000001
1.0,3.0,27.0,10.0,0.0,-3.9,327.678
1.0,3.0,27.0,11.0,0.0,-2.2,316.278
1.0,3.0,27.0,12.0,0.0,-0.6,320.416
1.0,3.0,27.0,13.0,0.0,1.1,333.414
1.0,3.0,27.0,14.0,0.0,2.8,323.91
1.0,3.0,27.0,15.0,0.0,3.9,302.297
1.0,3.0,27.0,16.0,0.0,3.9,304.594
1.0,3.0,27.0,17.0,0.0,3.9,326.375
1.0,3.0,27.0,18.0,0.0,3.9,347.11400000000015
1.0,3.0,27.0,19.0,0.0,3.9,343.515
1.0,3.0,27.0,20.0,0.0,3.9,341.587
1.0,3.0,27.0,21.0,0.0,3.9,321.541
1.0,3.0,27.0,22.0,0.0,3.3,307.603
1.0,3.0,27.0,23.0,0.0,3.3,300.936
1.0,4.0,28.0,0.0,0.0,2.8,281.093
1.0,4.0,28.0,1.0,0.0,2.8,266.768
1.0,4.0,28.0,2.0,0.0,2.8,240.648
1.0,4.0,28.0,3.0,0.0,2.8,227.677
1.0,4.0,28.0,4.0,0.0,2.2,221.193
1.0,4.0,28.0,5.0,0.0,2.2,222.594
1.0,4.0,28.0,6.0,0.0,2.2,237.79
1.0,4.0,28.0,7.0,0.0,2.2,261.311
1.0,4.0,28.0,8.0,0.0,1.7,283.49
1.0,4.0,28.0,9.0,0.0,1.1,288.24
1.0,4.0,28.0,10.0,0.0,0.6,309.4190000000001
1.0,4.0,28.0,11.0,0.0,-0.6,309.296
1.0,4.0,28.0,12.0,0.0,-1.1,320.28
1.0,4.0,28.0,13.0,0.0,-1.1,325.344
1.0,4.0,28.0,14.0,0.0,-1.1,328.465
1.0,4.0,28.0,15.0,0.0,-1.1,302.231
1.0,4.0,28.0,16.0,0.0,-1.1,312.829
1.0,4.0,28.0,17.0,0.0,-1.7,326.815
1.0,4.0,28.0,18.0,0.0,-3.3,341.028
1.0,4.0,28.0,19.0,0.0,-3.3,333.7030000000001
1.0,4.0,28.0,20.0,0.0,-3.9,344.416
1.0,4.0,28.0,21.0,0.0,-3.9,318.664
1.0,4.0,28.0,22.0,0.0,-5.0,301.404
1.0,4.0,28.0,23.0,0.0,-6.1,283.008
1.0,5.0,29.0,0.0,0.0,-7.2,283.079
1.0,5.0,29.0,1.0,0.0,-7.2,271.987
1.0,5.0,29.0,2.0,0.0,-7.2,249.352
1.0,5.0,29.0,3.0,0.0,-7.2,234.914
1.0,5.0,29.0,4.0,0.0,-7.2,227.15
1.0,5.0,29.0,5.0,0.0,-6.7,232.373
1.0,5.0,29.0,6.0,0.0,-6.7,238.796
1.0,5.0,29.0,7.0,0.0,-5.6,255.064
1.0,5.0,29.0,8.0,0.0,-5.6,285.721
1.0,5.0,29.0,9.0,0.0,-4.4,300.237
1.0,5.0,29.0,10.0,0.0,-3.9,317.209
1.0,5.0,29.0,11.0,0.0,-2.8,317.983
1.0,5.0,29.0,12.0,0.0,-1.7,314.251
1.0,5.0,29.0,13.0,0.0,-1.1,321.499
1.0,5.0,29.0,14.0,0.0,-0.6,326.257
1.0,5.0,29.0,15.0,0.0,-1.1,310.772
1.0,5.0,29.0,16.0,0.0,-0.6,307.579
1.0,5.0,29.0,17.0,0.0,-0.6,321.93
1.0,5.0,29.0,18.0,0.0,0.0,330.151
1.0,5.0,29.0,19.0,0.0,0.6,341.653
1.0,5.0,29.0,20.0,0.0,0.6,312.75
1.0,5.0,29.0,21.0,0.0,0.6,292.4290000000001
1.0,5.0,29.0,22.0,0.0,0.6,274.203
1.0,5.0,29.0,23.0,0.0,0.6,271.445
1.0,6.0,30.0,0.0,0.0,0.0,266.406
1.0,6.0,30.0,1.0,0.0,0.0,264.695
1.0,6.0,30.0,2.0,0.0,-0.6,252.048
1.0,6.0,30.0,3.0,0.0,-0.6,233.428
1.0,6.0,30.0,4.0,0.0,-0.6,222.198
1.0,6.0,30.0,5.0,0.0,-0.6,220.047
1.0,6.0,30.0,6.0,0.0,-0.6,227.334
1.0,6.0,30.0,7.0,0.0,-0.6,239.315
1.0,6.0,30.0,8.0,0.0,-0.6,231.638
1.0,6.0,30.0,9.0,0.0,0.0,241.218
1.0,6.0,30.0,10.0,0.0,1.7,262.21
1.0,6.0,30.0,11.0,0.0,3.3,286.396
1.0,6.0,30.0,12.0,0.0,5.0,298.447
1.0,6.0,30.0,13.0,0.0,5.6,290.567
1.0,6.0,30.0,14.0,0.0,6.1,299.642
1.0,6.0,30.0,15.0,0.0,5.0,306.2940000000001
1.0,6.0,30.0,16.0,0.0,5.0,320.195
1.0,6.0,30.0,17.0,0.0,4.4,330.3130000000001
1.0,6.0,30.0,18.0,0.0,5.0,327.583
1.0,6.0,30.0,19.0,0.0,2.8,311.883
1.0,6.0,30.0,20.0,0.0,3.3,308.056
1.0,6.0,30.0,21.0,0.0,2.2,296.728
1.0,6.0,30.0,22.0,0.0,2.2,290.233
1.0,6.0,30.0,23.0,0.0,2.2,283.779
1.0,0.0,31.0,0.0,0.0,2.2,270.539
1.0,0.0,31.0,1.0,0.0,1.7,266.626
1.0,0.0,31.0,2.0,0.0,1.7,263.586
1.0,0.0,31.0,3.0,0.0,1.1,247.385
1.0,0.0,31.0,4.0,0.0,0.6,227.725
1.0,0.0,31.0,5.0,0.0,0.0,215.749
1.0,0.0,31.0,6.0,0.0,0.6,224.431
1.0,0.0,31.0,7.0,0.0,0.6,237.261
1.0,0.0,31.0,8.0,0.0,0.0,242.746
1.0,0.0,31.0,9.0,0.0,0.6,246.042
1.0,0.0,31.0,10.0,0.0,2.2,266.075
1.0,0.0,31.0,11.0,0.0,3.3,287.143
1.0,0.0,31.0,12.0,0.0,3.3,298.085
1.0,0.0,31.0,13.0,0.0,3.3,303.835
1.0,0.0,31.0,14.0,0.0,3.3,314.461
1.0,0.0,31.0,15.0,0.0,4.4,300.48
1.0,0.0,31.0,16.0,0.0,5.0,308.736
1.0,0.0,31.0,17.0,0.0,3.9,332.016
1.0,0.0,31.0,18.0,0.0,2.8,321.236
1.0,0.0,31.0,19.0,0.0,2.2,330.999
1.0,0.0,31.0,20.0,0.0,1.1,351.144
1.0,0.0,31.0,21.0,0.0,0.6,339.7480000000001
1.0,0.0,31.0,22.0,0.0,0.0,324.462
1.0,0.0,31.0,23.0,0.0,-1.1,301.338
2.0,1.0,1.0,0.0,0.0,-2.2,275.685
2.0,1.0,1.0,1.0,0.0,-2.2,253.925
2.0,1.0,1.0,2.0,0.0,-3.3,245.908
2.0,1.0,1.0,3.0,0.0,-3.9,239.125
2.0,1.0,1.0,4.0,0.0,-3.3,221.955
2.0,1.0,1.0,5.0,0.0,-4.4,216.651
2.0,1.0,1.0,6.0,0.0,-3.9,220.436
2.0,1.0,1.0,7.0,0.0,-4.4,259.365
2.0,1.0,1.0,8.0,0.0,-5.0,292.733
2.0,1.0,1.0,9.0,0.0,-3.3,311.194
2.0,1.0,1.0,10.0,0.0,-0.6,319.107
2.0,1.0,1.0,11.0,0.0,0.0,316.198
2.0,1.0,1.0,12.0,0.0,0.6,324.342
2.0,1.0,1.0,13.0,0.0,0.6,328.149
2.0,1.0,1.0,14.0,0.0,1.7,332.3230000000001
2.0,1.0,1.0,15.0,0.0,0.6,313.49
2.0,1.0,1.0,16.0,0.0,-0.6,309.576
2.0,1.0,1.0,17.0,0.0,-1.1,327.889
2.0,1.0,1.0,18.0,0.0,-1.1,334.48800000000006
2.0,1.0,1.0,19.0,0.0,-1.1,334.266
2.0,1.0,1.0,20.0,0.0,-1.1,348.18300000000005
2.0,1.0,1.0,21.0,0.0,-2.2,335.56699999999995
2.0,1.0,1.0,22.0,0.0,-2.2,316.151
2.0,1.0,1.0,23.0,0.0,-2.8,303.952
2.0,2.0,2.0,0.0,0.0,-1.7,282.085
2.0,2.0,2.0,1.0,0.0,-1.7,269.333
2.0,2.0,2.0,2.0,0.0,-1.7,250.391
2.0,2.0,2.0,3.0,0.0,-2.2,230.995
2.0,2.0,2.0,4.0,0.0,-2.2,225.113
2.0,2.0,2.0,5.0,0.0,-2.2,222.69
2.0,2.0,2.0,6.0,0.0,-2.2,240.074
2.0,2.0,2.0,7.0,0.0,-2.8,263.846
2.0,2.0,2.0,8.0,0.0,-2.2,293.002
2.0,2.0,2.0,9.0,0.0,-1.7,299.041
2.0,2.0,2.0,10.0,0.0,-1.7,315.398
2.0,2.0,2.0,11.0,0.0,-1.1,306.343
2.0,2.0,2.0,12.0,0.0,-1.7,323.572
2.0,2.0,2.0,13.0,0.0,-2.2,333.9430000000001
2.0,2.0,2.0,14.0,0.0,-1.7,334.5130000000001
2.0,2.0,2.0,15.0,0.0,-1.7,311.528
2.0,2.0,2.0,16.0,0.0,-1.7,324.9
2.0,2.0,2.0,17.0,0.0,-1.7,348.4190000000001
2.0,2.0,2.0,18.0,0.0,-2.2,346.52
2.0,2.0,2.0,19.0,0.0,-2.8,355.546
2.0,2.0,2.0,20.0,0.0,-3.3,348.06
2.0,2.0,2.0,21.0,0.0,-3.3,338.445
2.0,2.0,2.0,22.0,0.0,-3.3,326.149
2.0,2.0,2.0,23.0,0.0,-3.9,308.599
2.0,3.0,3.0,0.0,0.0,-4.4,289.446
2.0,3.0,3.0,1.0,0.0,-5.0,275.496
2.0,3.0,3.0,2.0,0.0,-5.6,252.58
2.0,3.0,3.0,3.0,0.0,-5.6,240.783
2.0,3.0,3.0,4.0,0.0,-6.1,229.459
2.0,3.0,3.0,5.0,0.0,-6.1,225.716
2.0,3.0,3.0,6.0,0.0,-7.2,240.545
2.0,3.0,3.0,7.0,0.0,-7.2,264.052
2.0,3.0,3.0,8.0,0.0,-8.3,283.648
2.0,3.0,3.0,9.0,0.0,-8.3,295.072
2.0,3.0,3.0,10.0,0.0,-8.3,307.671
2.0,3.0,3.0,11.0,0.0,-7.2,307.62
2.0,3.0,3.0,12.0,0.0,-6.7,312.366
2.0,3.0,3.0,13.0,0.0,-6.1,323.9240000000001
2.0,3.0,3.0,14.0,0.0,-5.6,315.644
2.0,3.0,3.0,15.0,0.0,-6.1,297.262
2.0,3.0,3.0,16.0,0.0,-5.6,301.077
2.0,3.0,3.0,17.0,0.0,-6.7,317.722
2.0,3.0,3.0,18.0,0.0,-7.8,330.571
2.0,3.0,3.0,19.0,0.0,-8.9,337.121
2.0,3.0,3.0,20.0,0.0,-9.4,344.63
2.0,3.0,3.0,21.0,0.0,-8.9,329.599
2.0,3.0,3.0,22.0,0.0,-10.0,314.161
2.0,3.0,3.0,23.0,0.0,-10.6,298.8640000000001
2.0,4.0,4.0,0.0,0.0,-11.7,284.25
2.0,4.0,4.0,1.0,0.0,-11.1,273.768
2.0,4.0,4.0,2.0,0.0,-12.2,250.735
2.0,4.0,4.0,3.0,0.0,-11.7,232.836
2.0,4.0,4.0,4.0,0.0,-12.2,245.802
2.0,4.0,4.0,5.0,0.0,-11.7,228.134
2.0,4.0,4.0,6.0,0.0,-10.6,245.178
2.0,4.0,4.0,7.0,0.0,-12.2,269.453
2.0,4.0,4.0,8.0,0.0,-11.7,289.564
2.0,4.0,4.0,9.0,0.0,-10.0,301.006
2.0,4.0,4.0,10.0,0.0,-7.8,308.678
2.0,4.0,4.0,11.0,0.0,-5.6,306.793
2.0,4.0,4.0,12.0,0.0,-5.0,321.849
2.0,4.0,4.0,13.0,0.0,-4.4,321.851
2.0,4.0,4.0,14.0,0.0,-4.4,326.128
2.0,4.0,4.0,15.0,0.0,-3.9,291.971
2.0,4.0,4.0,16.0,0.0,-3.9,311.367
2.0,4.0,4.0,17.0,0.0,-3.3,329.093
2.0,4.0,4.0,18.0,0.0,-4.4,335.836
2.0,4.0,4.0,19.0,0.0,-5.6,339.094
2.0,4.0,4.0,20.0,0.0,-7.2,341.49
2.0,4.0,4.0,21.0,0.0,-8.9,322.867
2.0,4.0,4.0,22.0,0.0,-10.0,304.87
2.0,4.0,4.0,23.0,0.0,-10.6,296.111
2.0,5.0,5.0,0.0,0.0,-10.0,281.52
2.0,5.0,5.0,1.0,0.0,-10.6,271.453
2.0,5.0,5.0,2.0,0.0,-12.2,249.063
2.0,5.0,5.0,3.0,0.0,-12.2,234.015
2.0,5.0,5.0,4.0,0.0,-12.8,225.053
2.0,5.0,5.0,5.0,0.0,-12.8,246.785
2.0,5.0,5.0,6.0,0.0,-12.8,246.519
2.0,5.0,5.0,7.0,0.0,-12.8,262.5
2.0,5.0,5.0,8.0,0.0,-13.9,288.353
2.0,5.0,5.0,9.0,0.0,-13.3,298.273
2.0,5.0,5.0,10.0,0.0,-11.1,310.4120000000001
2.0,5.0,5.0,11.0,0.0,-7.8,301.437
2.0,5.0,5.0,12.0,0.0,-5.6,317.036
2.0,5.0,5.0,13.0,0.0,-3.9,326.802
2.0,5.0,5.0,14.0,0.0,-2.8,331.856
2.0,5.0,5.0,15.0,0.0,-2.2,303.156
2.0,5.0,5.0,16.0,0.0,-2.2,318.931
2.0,5.0,5.0,17.0,0.0,-3.3,324.641
2.0,5.0,5.0,18.0,0.0,-3.9,331.356
2.0,5.0,5.0,19.0,0.0,-3.9,333.28
2.0,5.0,5.0,20.0,0.0,-3.9,310.778
2.0,5.0,5.0,21.0,0.0,-3.9,286.613
2.0,5.0,5.0,22.0,0.0,-3.3,272.603
2.0,5.0,5.0,23.0,0.0,-3.3,262.574
2.0,6.0,6.0,0.0,0.0,-3.3,262.399
2.0,6.0,6.0,1.0,0.0,-3.3,266.321
2.0,6.0,6.0,2.0,0.0,-3.3,257.878
2.0,6.0,6.0,3.0,0.0,-3.9,229.648
2.0,6.0,6.0,4.0,0.0,-3.9,220.718
2.0,6.0,6.0,5.0,0.0,-3.9,215.924
2.0,6.0,6.0,6.0,0.0,-3.3,227.109
2.0,6.0,6.0,7.0,0.0,-3.3,237.574
2.0,6.0,6.0,8.0,0.0,-3.3,240.981
2.0,6.0,6.0,9.0,0.0,-3.3,242.273
2.0,6.0,6.0,10.0,0.0,-2.2,263.657
2.0,6.0,6.0,11.0,0.0,-1.1,296.401
2.0,6.0,6.0,12.0,0.0,0.6,317.185
2.0,6.0,6.0,13.0,0.0,1.7,315.891
2.0,6.0,6.0,14.0,0.0,2.2,312.143
2.0,6.0,6.0,15.0,0.0,2.2,293.071
2.0,6.0,6.0,16.0,0.0,1.7,288.322
2.0,6.0,6.0,17.0,0.0,1.7,312.072
2.0,6.0,6.0,18.0,0.0,1.7,313.256
2.0,6.0,6.0,19.0,0.0,2.2,311.846
2.0,6.0,6.0,20.0,0.0,2.2,283.547
2.0,6.0,6.0,21.0,0.0,1.7,285.458
2.0,6.0,6.0,22.0,0.0,1.7,287.605
2.0,6.0,6.0,23.0,0.0,1.7,276.3
2.0,0.0,7.0,0.0,0.0,1.7,265.67400000000004
2.0,0.0,7.0,1.0,0.0,1.1,250.279
2.0,0.0,7.0,2.0,0.0,0.6,251.275
2.0,0.0,7.0,3.0,0.0,0.6,243.101
2.0,0.0,7.0,4.0,0.0,-0.6,223.857
2.0,0.0,7.0,5.0,0.0,0.6,220.257
2.0,0.0,7.0,6.0,0.0,1.1,214.404
2.0,0.0,7.0,7.0,0.0,2.8,242.852
2.0,0.0,7.0,8.0,0.0,2.8,251.425
2.0,0.0,7.0,9.0,0.0,2.8,250.508
2.0,0.0,7.0,10.0,0.0,3.9,265.596
2.0,0.0,7.0,11.0,0.0,3.9,283.96
2.0,0.0,7.0,12.0,0.0,4.4,308.774
2.0,0.0,7.0,13.0,0.0,3.9,318.212
2.0,0.0,7.0,14.0,0.0,3.9,317.869
2.0,0.0,7.0,15.0,0.0,3.3,302.913
2.0,0.0,7.0,16.0,0.0,2.8,299.7920000000001
2.0,0.0,7.0,17.0,0.0,2.8,351.973
2.0,0.0,7.0,18.0,0.0,0.6,346.227
2.0,0.0,7.0,19.0,0.0,-2.8,327.427
2.0,0.0,7.0,20.0,0.0,-5.0,337.122
2.0,0.0,7.0,21.0,0.0,-6.7,302.671
2.0,0.0,7.0,22.0,0.0,-7.8,308.5
2.0,0.0,7.0,23.0,0.0,-8.3,303.692
2.0,1.0,8.0,0.0,0.0,-8.9,288.378
2.0,1.0,8.0,1.0,0.0,-9.4,250.506
2.0,1.0,8.0,2.0,0.0,-9.4,234.176
2.0,1.0,8.0,3.0,0.0,-9.4,238.489
2.0,1.0,8.0,4.0,0.0,-9.4,231.867
2.0,1.0,8.0,5.0,0.0,-10.0,222.77
2.0,1.0,8.0,6.0,0.0,-10.6,224.80900000000003
2.0,1.0,8.0,7.0,0.0,-11.1,261.16900000000004
2.0,1.0,8.0,8.0,0.0,-11.7,286.777
2.0,1.0,8.0,9.0,0.0,-11.7,294.846
2.0,1.0,8.0,10.0,0.0,-11.1,311.959
2.0,1.0,8.0,11.0,0.0,-10.6,314.841
2.0,1.0,8.0,12.0,0.0,-10.0,309.79
2.0,1.0,8.0,13.0,0.0,-8.9,316.827
2.0,1.0,8.0,14.0,0.0,-8.9,309.648
2.0,1.0,8.0,15.0,0.0,-9.4,291.731
2.0,1.0,8.0,16.0,0.0,-8.9,305.291
2.0,1.0,8.0,17.0,0.0,-8.9,328.6330000000001
2.0,1.0,8.0,18.0,0.0,-8.9,331.411
2.0,1.0,8.0,19.0,0.0,-9.4,335.474
2.0,1.0,8.0,20.0,0.0,-10.0,338.936
2.0,1.0,8.0,21.0,0.0,-10.0,328.528
2.0,1.0,8.0,22.0,0.0,-10.6,312.745
2.0,1.0,8.0,23.0,0.0,-10.6,305.986
2.0,2.0,9.0,0.0,0.0,-11.1,296.186
2.0,2.0,9.0,1.0,0.0,-11.1,274.29900000000004
2.0,2.0,9.0,2.0,0.0,-11.7,256.621
2.0,2.0,9.0,3.0,0.0,-12.8,239.912
2.0,2.0,9.0,4.0,0.0,-13.3,241.742
2.0,2.0,9.0,5.0,0.0,-13.9,221.508
2.0,2.0,9.0,6.0,0.0,-14.4,242.893
2.0,2.0,9.0,7.0,0.0,-15.0,270.728
2.0,2.0,9.0,8.0,0.0,-15.0,295.948
2.0,2.0,9.0,9.0,0.0,-13.9,301.329
2.0,2.0,9.0,10.0,0.0,-12.8,327.914
2.0,2.0,9.0,11.0,0.0,-11.7,314.372
2.0,2.0,9.0,12.0,0.0,-10.0,325.405
2.0,2.0,9.0,13.0,0.0,-9.4,335.61800000000005
2.0,2.0,9.0,14.0,0.0,-8.9,322.373
2.0,2.0,9.0,15.0,0.0,-8.9,313.712
2.0,2.0,9.0,16.0,0.0,-8.9,327.551
2.0,2.0,9.0,17.0,0.0,-9.4,341.583
2.0,2.0,9.0,18.0,0.0,-10.6,351.341
2.0,2.0,9.0,19.0,0.0,-10.6,359.69699999999995
2.0,2.0,9.0,20.0,0.0,-11.1,356.04
2.0,2.0,9.0,21.0,0.0,-11.1,343.394
2.0,2.0,9.0,22.0,0.0,-12.2,329.857
2.0,2.0,9.0,23.0,0.0,-12.8,332.385
